team1,team2,score1,score2,first_half_goals1,first_half_goals2,rating1,rating2,strategy1,strategy2
Fulham,Brighton and Hove Albion,0,0,0.0,0.0,1.7083333333333357,2.5328947368421026,0,0
Leeds United,Brighton and Hove Albion,0,1,1.0,0.0,1.5065789473684248,2.5328947368421026,0,0
Leicester City,Brighton and Hove Albion,3,0,3.0,0.0,1.8421052631578956,2.5328947368421026,0,0
Sheffield United,Brighton and Hove Albion,1,0,1.0,0.0,2.304824561403512,2.5328947368421026,0,0
West Ham United,Brighton and Hove Albion,2,2,1.0,0.0,2.824561403508776,2.5328947368421026,0,0
Wolverhampton Wanderers,Brighton and Hove Albion,2,1,1.0,0.0,0.969298245614036,2.5328947368421026,0,0
West Bromwich Albion,Brighton and Hove Albion,1,0,1.0,0.0,2.296052631578947,2.5328947368421026,0,0
Crystal Palace,Brighton and Hove Albion,1,1,1.0,0.0,-0.41447368421052744,2.5328947368421026,0,0
Everton,Brighton and Hove Albion,4,2,2.0,1.0,0.1447368421052655,2.5328947368421026,0,0
Newcastle United,Brighton and Hove Albion,0,3,2.0,0.0,1.4013157894736867,2.5328947368421026,0,0
Tottenham Hotspur,Brighton and Hove Albion,2,1,1.0,0.0,1.2236842105263133,2.5328947368421026,0,0
Southampton,Brighton and Hove Albion,1,2,1.0,1.0,-0.3508771929824537,2.5328947368421026,0,0
Fulham,West Bromwich Albion,2,0,2.0,0.0,1.7083333333333357,2.296052631578947,0,0
Leeds United,West Bromwich Albion,3,1,2.0,0.0,1.5065789473684248,2.296052631578947,0,0
Leicester City,West Bromwich Albion,3,0,3.0,0.0,1.8421052631578956,2.296052631578947,0,0
Sheffield United,West Bromwich Albion,2,1,1.0,0.0,2.304824561403512,2.296052631578947,0,0
West Ham United,West Bromwich Albion,2,1,1.0,0.0,2.824561403508776,2.296052631578947,0,0
Wolverhampton Wanderers,West Bromwich Albion,2,3,2.0,1.0,0.969298245614036,2.296052631578947,0,0
Crystal Palace,West Bromwich Albion,1,0,1.0,0.0,-0.41447368421052744,2.296052631578947,0,0
Everton,West Bromwich Albion,5,2,2.0,1.0,0.1447368421052655,2.296052631578947,0,0
Newcastle United,West Bromwich Albion,2,1,1.0,0.0,1.4013157894736867,2.296052631578947,0,0
Tottenham Hotspur,West Bromwich Albion,2,0,0.0,0.0,1.2236842105263133,2.296052631578947,0,0
Brighton and Hove Albion,West Bromwich Albion,1,1,1.0,0.0,2.5328947368421026,2.296052631578947,0,0
Southampton,West Bromwich Albion,2,0,1.0,0.0,-0.3508771929824537,2.296052631578947,0,0
Fulham,Everton,2,3,1.0,3.0,1.7083333333333357,0.1447368421052655,0,0
Leeds United,Everton,1,2,2.0,0.0,1.5065789473684248,0.1447368421052655,0,0
Leicester City,Everton,0,2,1.0,0.0,1.8421052631578956,0.1447368421052655,0,0
Sheffield United,Everton,0,1,0.0,0.0,2.304824561403512,0.1447368421052655,0,0
West Ham United,Everton,0,1,1.0,0.0,2.824561403508776,0.1447368421052655,0,0
Wolverhampton Wanderers,Everton,1,2,1.0,1.0,0.969298245614036,0.1447368421052655,0,0
West Bromwich Albion,Everton,0,1,0.0,0.0,2.296052631578947,0.1447368421052655,0,0
Crystal Palace,Everton,1,2,1.0,2.0,-0.41447368421052744,0.1447368421052655,0,0
Newcastle United,Everton,2,1,0.0,0.0,1.4013157894736867,0.1447368421052655,0,0
Tottenham Hotspur,Everton,0,1,0.0,0.0,1.2236842105263133,0.1447368421052655,0,0
Brighton and Hove Albion,Everton,0,0,0.0,0.0,2.5328947368421026,0.1447368421052655,0,0
Southampton,Everton,2,0,2.0,0.0,-0.3508771929824537,0.1447368421052655,0,0
Leeds United,Fulham,4,3,2.0,1.0,1.5065789473684248,1.7083333333333357,0,0
Leicester City,Fulham,1,2,2.0,0.0,1.8421052631578956,1.7083333333333357,0,0
Sheffield United,Fulham,1,1,0.0,0.0,2.304824561403512,1.7083333333333357,0,0
West Ham United,Fulham,1,0,0.0,0.0,2.824561403508776,1.7083333333333357,0,0
Wolverhampton Wanderers,Fulham,1,0,0.0,0.0,0.969298245614036,1.7083333333333357,0,0
West Bromwich Albion,Fulham,2,2,1.0,0.0,2.296052631578947,1.7083333333333357,0,0
Crystal Palace,Fulham,0,0,0.0,0.0,-0.41447368421052744,1.7083333333333357,0,0
Everton,Fulham,0,2,0.0,0.0,0.1447368421052655,1.7083333333333357,0,0
Newcastle United,Fulham,1,1,1.0,0.0,1.4013157894736867,1.7083333333333357,0,0
Tottenham Hotspur,Fulham,1,1,1.0,0.0,1.2236842105263133,1.7083333333333357,0,0
Brighton and Hove Albion,Fulham,0,0,0.0,0.0,2.5328947368421026,1.7083333333333357,0,0
Southampton,Fulham,3,1,1.0,0.0,-0.3508771929824537,1.7083333333333357,0,0
Fulham,Tottenham Hotspur,0,1,1.0,0.0,1.7083333333333357,1.2236842105263133,0,0
Leeds United,Tottenham Hotspur,3,1,2.0,1.0,1.5065789473684248,1.2236842105263133,0,0
Leicester City,Tottenham Hotspur,2,4,1.0,1.0,1.8421052631578956,1.2236842105263133,0,0
Sheffield United,Tottenham Hotspur,1,3,2.0,0.0,2.304824561403512,1.2236842105263133,0,0
West Ham United,Tottenham Hotspur,2,1,1.0,0.0,2.824561403508776,1.2236842105263133,0,0
Wolverhampton Wanderers,Tottenham Hotspur,1,1,1.0,0.0,0.969298245614036,1.2236842105263133,0,0
West Bromwich Albion,Tottenham Hotspur,0,1,0.0,0.0,2.296052631578947,1.2236842105263133,0,0
Crystal Palace,Tottenham Hotspur,1,1,1.0,0.0,-0.41447368421052744,1.2236842105263133,0,0
Everton,Tottenham Hotspur,2,2,1.0,1.0,0.1447368421052655,1.2236842105263133,0,0
Newcastle United,Tottenham Hotspur,2,2,1.0,2.0,1.4013157894736867,1.2236842105263133,0,0
Brighton and Hove Albion,Tottenham Hotspur,1,0,1.0,0.0,2.5328947368421026,1.2236842105263133,0,0
Southampton,Tottenham Hotspur,2,5,1.0,1.0,-0.3508771929824537,1.2236842105263133,0,0
Fulham,Leeds United,1,2,1.0,1.0,1.7083333333333357,1.5065789473684248,0,0
Leicester City,Leeds United,1,3,1.0,1.0,1.8421052631578956,1.5065789473684248,0,0
Sheffield United,Leeds United,0,1,0.0,0.0,2.304824561403512,1.5065789473684248,0,0
West Ham United,Leeds United,2,0,2.0,0.0,2.824561403508776,1.5065789473684248,0,0
Wolverhampton Wanderers,Leeds United,1,0,0.0,0.0,0.969298245614036,1.5065789473684248,0,0
West Bromwich Albion,Leeds United,0,5,4.0,0.0,2.296052631578947,1.5065789473684248,0,0
Crystal Palace,Leeds United,4,1,3.0,1.0,-0.41447368421052744,1.5065789473684248,0,0
Everton,Leeds United,0,1,0.0,0.0,0.1447368421052655,1.5065789473684248,0,0
Newcastle United,Leeds United,1,2,1.0,0.0,1.4013157894736867,1.5065789473684248,0,0
Tottenham Hotspur,Leeds United,3,0,2.0,0.0,1.2236842105263133,1.5065789473684248,0,0
Brighton and Hove Albion,Leeds United,2,0,1.0,0.0,2.5328947368421026,1.5065789473684248,0,0
Southampton,Leeds United,0,2,0.0,0.0,-0.3508771929824537,1.5065789473684248,0,0
Fulham,Newcastle United,0,2,1.0,0.0,1.7083333333333357,1.4013157894736867,0,0
Leeds United,Newcastle United,5,2,1.0,1.0,1.5065789473684248,1.4013157894736867,0,0
Leicester City,Newcastle United,2,4,2.0,0.0,1.8421052631578956,1.4013157894736867,0,0
Sheffield United,Newcastle United,1,0,0.0,0.0,2.304824561403512,1.4013157894736867,0,0
West Ham United,Newcastle United,0,2,0.0,0.0,2.824561403508776,1.4013157894736867,0,0
Wolverhampton Wanderers,Newcastle United,1,1,0.0,0.0,0.969298245614036,1.4013157894736867,0,0
West Bromwich Albion,Newcastle United,0,0,0.0,0.0,2.296052631578947,1.4013157894736867,0,0
Crystal Palace,Newcastle United,0,2,0.0,0.0,-0.41447368421052744,1.4013157894736867,0,0
Everton,Newcastle United,0,2,0.0,0.0,0.1447368421052655,1.4013157894736867,0,0
Tottenham Hotspur,Newcastle United,1,1,1.0,0.0,1.2236842105263133,1.4013157894736867,0,0
Brighton and Hove Albion,Newcastle United,3,0,1.0,0.0,2.5328947368421026,1.4013157894736867,0,0
Southampton,Newcastle United,2,0,1.0,0.0,-0.3508771929824537,1.4013157894736867,0,0
Fulham,Crystal Palace,1,2,1.0,0.0,1.7083333333333357,-0.41447368421052744,0,0
Leeds United,Crystal Palace,2,0,1.0,0.0,1.5065789473684248,-0.41447368421052744,0,0
Leicester City,Crystal Palace,2,1,1.0,0.0,1.8421052631578956,-0.41447368421052744,0,0
Sheffield United,Crystal Palace,0,2,1.0,0.0,2.304824561403512,-0.41447368421052744,0,0
West Ham United,Crystal Palace,1,1,1.0,0.0,2.824561403508776,-0.41447368421052744,0,0
Wolverhampton Wanderers,Crystal Palace,2,0,2.0,0.0,0.969298245614036,-0.41447368421052744,0,0
West Bromwich Albion,Crystal Palace,1,5,1.0,1.0,2.296052631578947,-0.41447368421052744,0,0
Everton,Crystal Palace,1,1,0.0,0.0,0.1447368421052655,-0.41447368421052744,0,0
Newcastle United,Crystal Palace,1,2,1.0,2.0,1.4013157894736867,-0.41447368421052744,0,0
Tottenham Hotspur,Crystal Palace,4,1,1.0,1.0,1.2236842105263133,-0.41447368421052744,0,0
Brighton and Hove Albion,Crystal Palace,1,2,1.0,0.0,2.5328947368421026,-0.41447368421052744,0,0
Southampton,Crystal Palace,3,1,1.0,1.0,-0.3508771929824537,-0.41447368421052744,0,0
Fulham,Southampton,0,0,0.0,0.0,1.7083333333333357,-0.3508771929824537,0,0
Leeds United,Southampton,3,0,0.0,0.0,1.5065789473684248,-0.3508771929824537,0,0
Leicester City,Southampton,2,0,1.0,0.0,1.8421052631578956,-0.3508771929824537,0,0
Sheffield United,Southampton,0,2,1.0,0.0,2.304824561403512,-0.3508771929824537,0,0
West Ham United,Southampton,3,0,2.0,0.0,2.824561403508776,-0.3508771929824537,0,0
Wolverhampton Wanderers,Southampton,1,1,0.0,0.0,0.969298245614036,-0.3508771929824537,0,0
West Bromwich Albion,Southampton,3,0,2.0,0.0,2.296052631578947,-0.3508771929824537,0,0
Crystal Palace,Southampton,1,0,1.0,0.0,-0.41447368421052744,-0.3508771929824537,0,0
Everton,Southampton,1,0,1.0,0.0,0.1447368421052655,-0.3508771929824537,0,0
Newcastle United,Southampton,3,2,3.0,1.0,1.4013157894736867,-0.3508771929824537,0,0
Tottenham Hotspur,Southampton,2,1,1.0,0.0,1.2236842105263133,-0.3508771929824537,0,0
Brighton and Hove Albion,Southampton,1,2,1.0,1.0,2.5328947368421026,-0.3508771929824537,0,0
Fulham,Wolverhampton Wanderers,0,1,1.0,0.0,1.7083333333333357,0.969298245614036,0,0
Leeds United,Wolverhampton Wanderers,0,1,0.0,0.0,1.5065789473684248,0.969298245614036,0,0
Leicester City,Wolverhampton Wanderers,1,0,1.0,0.0,1.8421052631578956,0.969298245614036,0,0
Sheffield United,Wolverhampton Wanderers,0,2,2.0,0.0,2.304824561403512,0.969298245614036,0,0
West Ham United,Wolverhampton Wanderers,4,0,1.0,0.0,2.824561403508776,0.969298245614036,0,0
West Bromwich Albion,Wolverhampton Wanderers,1,1,1.0,0.0,2.296052631578947,0.969298245614036,0,0
Crystal Palace,Wolverhampton Wanderers,1,0,0.0,0.0,-0.41447368421052744,0.969298245614036,0,0
Everton,Wolverhampton Wanderers,1,0,0.0,0.0,0.1447368421052655,0.969298245614036,0,0
Newcastle United,Wolverhampton Wanderers,1,1,0.0,0.0,1.4013157894736867,0.969298245614036,0,0
Tottenham Hotspur,Wolverhampton Wanderers,2,0,1.0,0.0,1.2236842105263133,0.969298245614036,0,0
Brighton and Hove Albion,Wolverhampton Wanderers,3,3,1.0,3.0,2.5328947368421026,0.969298245614036,0,0
Southampton,Wolverhampton Wanderers,1,2,1.0,0.0,-0.3508771929824537,0.969298245614036,0,0
Fulham,Leicester City,0,2,2.0,0.0,1.7083333333333357,1.8421052631578956,0,0
Leeds United,Leicester City,1,4,2.0,0.0,1.5065789473684248,1.8421052631578956,0,0
Sheffield United,Leicester City,1,2,1.0,1.0,2.304824561403512,1.8421052631578956,0,0
West Ham United,Leicester City,3,2,2.0,0.0,2.824561403508776,1.8421052631578956,0,0
Wolverhampton Wanderers,Leicester City,0,0,0.0,0.0,0.969298245614036,1.8421052631578956,0,0
West Bromwich Albion,Leicester City,0,3,0.0,0.0,2.296052631578947,1.8421052631578956,0,0
Crystal Palace,Leicester City,1,1,0.0,0.0,-0.41447368421052744,1.8421052631578956,0,0
Everton,Leicester City,1,1,1.0,0.0,0.1447368421052655,1.8421052631578956,0,0
Newcastle United,Leicester City,1,2,0.0,0.0,1.4013157894736867,1.8421052631578956,0,0
Tottenham Hotspur,Leicester City,0,2,1.0,0.0,1.2236842105263133,1.8421052631578956,0,0
Brighton and Hove Albion,Leicester City,1,2,1.0,0.0,2.5328947368421026,1.8421052631578956,0,0
Southampton,Leicester City,1,1,0.0,0.0,-0.3508771929824537,1.8421052631578956,0,0
Fulham,Sheffield United,1,0,0.0,0.0,1.7083333333333357,2.304824561403512,0,0
Leeds United,Sheffield United,2,1,1.0,1.0,1.5065789473684248,2.304824561403512,0,0
Leicester City,Sheffield United,5,0,1.0,0.0,1.8421052631578956,2.304824561403512,0,0
West Ham United,Sheffield United,3,0,1.0,0.0,2.824561403508776,2.304824561403512,0,0
Wolverhampton Wanderers,Sheffield United,1,0,0.0,0.0,0.969298245614036,2.304824561403512,0,0
West Bromwich Albion,Sheffield United,1,0,1.0,0.0,2.296052631578947,2.304824561403512,0,0
Crystal Palace,Sheffield United,2,0,2.0,0.0,-0.41447368421052744,2.304824561403512,0,0
Everton,Sheffield United,0,1,1.0,0.0,0.1447368421052655,2.304824561403512,0,0
Newcastle United,Sheffield United,1,0,1.0,0.0,1.4013157894736867,2.304824561403512,0,0
Tottenham Hotspur,Sheffield United,4,0,1.0,0.0,1.2236842105263133,2.304824561403512,0,0
Brighton and Hove Albion,Sheffield United,1,1,0.0,0.0,2.5328947368421026,2.304824561403512,0,0
Southampton,Sheffield United,3,0,1.0,0.0,-0.3508771929824537,2.304824561403512,0,0
Fulham,West Ham United,0,0,0.0,0.0,1.7083333333333357,2.824561403508776,0,0
Leeds United,West Ham United,1,2,1.0,1.0,1.5065789473684248,2.824561403508776,0,0
Leicester City,West Ham United,0,3,2.0,0.0,1.8421052631578956,2.824561403508776,0,0
Sheffield United,West Ham United,0,1,0.0,0.0,2.304824561403512,2.824561403508776,0,0
Wolverhampton Wanderers,West Ham United,2,3,1.0,3.0,0.969298245614036,2.824561403508776,0,0
West Bromwich Albion,West Ham United,1,3,1.0,1.0,2.296052631578947,2.824561403508776,0,0
Crystal Palace,West Ham United,2,3,1.0,2.0,-0.41447368421052744,2.824561403508776,0,0
Everton,West Ham United,0,1,0.0,0.0,0.1447368421052655,2.824561403508776,0,0
Newcastle United,West Ham United,3,2,2.0,0.0,1.4013157894736867,2.824561403508776,0,0
Tottenham Hotspur,West Ham United,3,3,3.0,0.0,1.2236842105263133,2.824561403508776,0,0
Brighton and Hove Albion,West Ham United,1,1,0.0,0.0,2.5328947368421026,2.824561403508776,0,0
Southampton,West Ham United,0,0,0.0,0.0,-0.3508771929824537,2.824561403508776,0,0
Arsenal,Leicester City,1,1,1.0,0.0,2.4605263157894743,1.899122807017548,0,0
Crystal Palace,Leicester City,0,2,0.0,0.0,0.6140350877192979,1.899122807017548,0,0
Everton,Leicester City,2,1,2.0,0.0,1.708333333333334,1.899122807017548,0,0
Newcastle United,Leicester City,0,3,2.0,0.0,-0.07236842105263008,1.899122807017548,0,0
West Ham United,Leicester City,1,2,1.0,1.0,1.7017543859649091,1.899122807017548,0,0
Aston Villa,Leicester City,1,4,1.0,2.0,2.760964912280704,1.899122807017548,0,0
Wolverhampton Wanderers,Leicester City,0,0,1.0,0.0,0.5241228070175463,1.899122807017548,0,0
Brighton and Hove Albion,Leicester City,0,2,0.0,0.0,1.4276315789473664,1.899122807017548,0,0
Tottenham Hotspur,Leicester City,3,0,3.0,0.0,1.2565789473684177,1.899122807017548,0,0
AFC Bournemouth,Leicester City,4,1,1.0,0.0,1.9117647058823515,1.899122807017548,0,0
Norwich City,Leicester City,1,0,0.0,0.0,-0.7696078431372566,1.899122807017548,0,0
Arsenal,Norwich City,4,0,2.0,0.0,2.4605263157894743,-0.7696078431372566,0,0
Crystal Palace,Norwich City,2,0,1.0,0.0,0.6140350877192979,-0.7696078431372566,0,0
Everton,Norwich City,0,2,0.0,0.0,1.708333333333334,-0.7696078431372566,0,0
Leicester City,Norwich City,1,1,1.0,1.0,1.899122807017548,-0.7696078431372566,0,0
Newcastle United,Norwich City,0,0,0.0,0.0,-0.07236842105263008,-0.7696078431372566,0,0
West Ham United,Norwich City,2,0,1.0,0.0,1.7017543859649091,-0.7696078431372566,0,0
